Unnamed: 0,ticker,Name,per,pbr,dividend_yield,Code,ISU_CD,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
591,007460,에이프로젠,,3.48,,007460,KR7007460009,KOSPI,,1523,3,0,0.0,1526,1593,1486,8086606,12357497930,430201273904,282469648,STK
592,003060,에이프로젠바이오로직스,,0.24,,003060,KR7003060001,KOSPI,,1022,2,-8,-0.78,1034,1050,1010,2150617,2201848027,135239777078,132328549,STK
593,244920,에이플러스에셋,7.89,0.65,4.6,244920,KR7244920005,KOSPI,,4230,1,230,5.75,4025,4530,3980,645412,2753316395,95630541390,22607693,STK
594,278470,에이피알,23.25,6.92,,278470,KR7278470000,KOSPI,,260500,1,5000,1.96,260500,266000,258000,104760,27476251500,1985056369000,7620178,STK
595,450080,에코프로머티,,7.04,,450080,KR7450080007,KOSPI,,83000,2,-700,-0.84,86500,88500,83000,507999,43205608100,5732859634000,69070598,STK
596,036570,엔씨소프트,27.0,1.19,1.63,036570,KR7036570000,KOSPI,,182900,2,-5000,-2.66,189600,190200,180600,87965,16124459200,4015390623800,21954022,STK
597,085310,엔케이,1.23,0.39,,085310,KR7085310001,KOSPI,,855,2,-9,-1.04,865,866,845,272398,232470475,68385765960,79983352,STK
598,900140,엘브이엠씨홀딩스,,0.97,,900140,KYG5307W1015,KOSPI,,2455,1,15,0.61,2455,2470,2410,332522,812768035,421249549005,171588411,STK
599,066970,엘앤에프,,3.05,,066970,KR7066970005,KOSPI,,93600,1,1600,1.74,94700,95700,92000,190001,17867172800,3397187476800,36294738,STK
600,097520,엠씨넥스,10.17,1.04,2.98,097520,KR7097520001,KOSPI,,20250,2,-150,-0.74,20600,20950,20200,66647,1360072450,364049073000,17977732,STK
601,014440,영보화학,6.09,0.41,1.43,014440,KR7014440002,KOSPI,,3590,1,40,1.13,3555,3615,3520,57217,203746210,71800000000,20000000,STK
602,111770,영원무역,3.83,0.54,3.22,111770,KR7111770004,KOSPI,,41350,1,3350,8.82,39800,41350,39600,326611,13257814000,1832279201800,44311468,STK
603,009970,영원무역홀딩스,3.21,0.39,4.85,009970,KR7009970005,KOSPI,,82700,1,3700,4.68,82300,84200,80300,7477,615994900,1127663458400,13635592,STK
604,003520,영진약품,1355.0,5.28,,003520,KR7003520004,KOSPI,,2485,2,-20,-0.8,2510,2530,2400,253520,624830440,454488436535,182892731,STK
605,000670,영풍,,0.14,3.12,000670,KR7000670000,KOSPI,,313500,1,2500,0.8,315000,322000,313500,1716,546722000,577479540000,1842040,STK
606,006740,영풍제지,,0.55,2.8,006740,KR7006740005,KOSPI,,1433,2,-31,-2.12,1495,1495,1426,413142,596456743,66608918084,46482148,STK
607,012280,영화금속,5.86,0.61,2.4,012280,KR7012280004,KOSPI,,845,2,-3,-0.35,840,845,835,56815,47620799,43656506725,51664505,STK
608,012160,영흥,,0.18,,012160,KR7012160008,KOSPI,,502,2,-1,-0.2,504,513,500,95530,48062278,50857806744,101310372,STK
609,015360,예스코홀딩스,17.47,0.4,19.73,015360,KR7015360001,KOSPI,,43750,2,-850,-1.91,44650,44650,43600,8668,382012000,262500000000,6000000,STK
610,007310,오뚜기,9.99,0.73,2.15,007310,KR7007310006,KOSPI,,416500,2,-10500,-2.46,431000,431000,410000,6751,2808168500,1669261195000,4007830,STK
611,002630,오리엔트바이오,4.62,0.7,,002630,KR7002630002,KOSPI,,507,2,-1,-0.2,508,510,502,104413,52783926,60121583535,118583005,STK
612,271560,오리온,9.39,1.25,1.33,271560,KR7271560005,KOSPI,,91100,2,-600,-0.65,92200,92300,90300,150101,13651139100,3601741625200,39536132,STK
613,001800,오리온홀딩스,9.09,0.42,4.85,001800,KR7001800002,KOSPI,,15320,2,-420,-2.67,15760,15770,15320,77578,1198994710,959727865040,62645422,STK
614,011690,와이투솔루션,12.26,1.1,,011690,KR7011690005,KOSPI,,3100,2,-130,-4.02,3200,3215,2995,835099,2567466110,113380621400,36574394,STK
615,316140,우리금융지주,5.07,0.38,6.08,316140,KR7316140003,KOSPI,,15420,1,150,0.98,15430,15640,15350,2412665,37353824120,11450760945420,742591501,STK
616,006980,우성,5.05,0.24,1.8,006980,KR7006980007,KOSPI,,16320,2,-310,-1.86,16630,16960,16310,5298,87715930,50428800000,3090000,STK
617,017370,우신시스템,13.01,1.09,0.68,017370,KR7017370008,KOSPI,,6490,2,-10,-0.15,6650,6700,6310,44071,285583850,118858210460,18314054,STK
618,105840,우진,13.91,0.95,2.38,105840,KR7105840003,KOSPI,,8420,1,160,1.94,8320,8470,8260,271352,2272343830,171124829880,20323614,STK
619,010400,우진아이엔에스,,0.27,,010400,KR7010400000,KOSPI,,3580,2,-25,-0.69,3605,3690,3575,1340,4818465,27286760000,7622000,STK
620,049800,우진플라임,,0.47,2.04,049800,KR7049800006,KOSPI,,2410,1,50,2.12,2365,2460,2360,7476,18064195,48200000000,20000000,STK
621,016880,웅진,,1.29,,016880,KR7016880007,KOSPI,,1028,2,-2,-0.19,1038,1057,1028,121973,126096617,82165038240,79927080,STK
622,095720,웅진씽크빅,,0.68,,095720,KR7095720009,KOSPI,,1844,1,31,1.71,1850,1864,1820,85291,157597525,212993036340,115505985,STK
623,005820,원림,4.86,0.26,3.17,005820,KR7005820006,KOSPI,,15930,1,400,2.58,15530,15960,15500,3062,48106170,36606662100,2297970,STK
624,010600,웰바이오텍,,1.47,,010600,KR7010600005,KOSPI,,545,0,0,0.0,0,0,0,0,0,49553256815,90923407,STK
625,008600,윌비스,,0.28,,008600,KR7008600009,KOSPI,,453,1,10,2.26,443,460,443,76853,34737602,30457925667,67236039,STK
626,033270,유나이티드제약,12.01,0.91,1.76,033270,KR7033270000,KOSPI,,23350,1,350,1.52,23050,23500,22850,36225,841635100,381394743700,16333822,STK
627,014830,유니드,14.94,0.6,1.92,014830,KR7014830004,KOSPI,,82500,2,-800,-0.96,83500,84800,81600,31665,2613849800,558327000000,6767600,STK
628,446070,유니드비티플러스,8.19,0.25,,446070,KR7446070005,KOSPI,,4705,1,115,2.51,4695,4705,4545,49455,230108450,49925766575,10611215,STK
629,000910,유니온,,0.58,2.8,000910,KR7000910000,KOSPI,,4535,1,65,1.45,4545,4690,4440,59577,268483135,70798692165,15611619,STK
630,047400,유니온머티리얼,,1.63,,047400,KR7047400007,KOSPI,,2315,3,0,0.0,2400,2400,2305,98931,230610465,97230000000,42000000,STK
631,011330,유니켐,,1.04,,011330,KR7011330008,KOSPI,,1526,2,-8,-0.52,1534,1553,1511,62714,95433448,147836082842,96878167,STK
632,077500,유니퀘스트,7.51,0.51,3.72,077500,KR7077500007,KOSPI,,5250,3,0,0.0,5280,5300,5210,34281,179791120,114418578750,21794015,STK
633,002920,유성기업,,0.21,2.55,002920,KR7002920007,KOSPI,,2290,2,-30,-1.29,2300,2320,2280,46799,107404045,59419775000,25947500,STK
634,000700,유수홀딩스,15.23,0.39,6.6,000700,KR7000700005,KOSPI,,5330,1,20,0.38,5360,5360,5300,4046,21534350,138802857960,26041812,STK
635,003470,유안타증권,9.58,0.38,6.06,003470,KR7003470002,KOSPI,,2880,2,-15,-0.52,2910,2925,2880,189090,546932480,574838138880,199596576,STK
636,003475,유안타증권우,10.03,0.4,7.39,003475,KR7003471000,KOSPI,,3060,2,-25,-0.81,3090,3100,3020,9860,30187050,39511368720,12912212,STK
637,072130,유엔젤,19.34,0.67,,072130,KR7072130008,KOSPI,,3135,3,0,0.0,3140,3185,3125,9078,28564350,41367748290,13195454,STK
638,000220,유유제약,,0.84,,000220,KR7000220004,KOSPI,,5190,1,80,1.57,5150,5230,5080,175116,903356090,88397901690,17032351,STK
639,000225,유유제약1우,,0.83,,000225,KR7000221002,KOSPI,,5120,1,50,0.99,5150,5150,5000,9132,46453980,11606681600,2266930,STK
640,000227,유유제약2우B,,1.84,,000227,KR7000222000,KOSPI,,11500,1,80,0.7,11570,11570,11400,1038,11900520,3743940000,325560,STK
641,001200,유진투자증권,27.01,0.44,1.22,001200,KR7001200005,KOSPI,,4690,1,45,0.97,4660,4840,4650,414454,1949513905,454303500420,96866418,STK
642,000100,유한양행,59.55,3.43,0.46,000100,KR7000100008,KOSPI,,95200,1,7000,7.94,88800,95500,88800,1746075,163235404300,7635902892800,80209064,STK
643,000105,유한양행우,49.9,2.87,0.59,000105,KR7000101006,KOSPI,,78900,1,4100,5.48,74900,79200,72700,16165,1258569500,93176166000,1180940,STK
644,003460,유화증권,22.01,0.27,5.34,003460,KR7003460003,KOSPI,,2215,3,0,0.0,2215,2235,2195,4580,10150320,125595849225,56702415,STK
645,003465,유화증권우,21.47,0.26,5.94,003465,KR7003461001,KOSPI,,2185,1,5,0.23,2195,2195,2180,40,87525,38185988625,17476425,STK
646,008730,율촌화학,188.43,1.76,1.1,008730,KR7008730004,KOSPI,,23100,1,700,3.13,23200,23500,22600,78921,1815280150,572880000000,24800000,STK
647,008250,이건산업,,0.29,1.83,008250,KR7008250003,KOSPI,,5520,1,150,2.79,5390,5590,5370,45620,250330220,60458545200,10952635,STK
648,025820,이구산업,15.56,1.16,1.09,025820,KR7025820002,KOSPI,,4570,1,105,2.35,4650,4650,4540,378922,1739835665,152829940000,33442000,STK
649,214320,이노션,7.18,0.84,6.12,214320,KR7214320004,KOSPI,,19100,1,100,0.53,19020,19130,19000,30489,581799740,764000000000,40000000,STK
650,088260,이리츠코크렙,,,,088260,KR7088260005,KOSPI,,5330,1,40,0.76,5300,5340,5260,85052,451012290,337610674700,63341590,STK
651,139480,이마트,,0.14,3.25,139480,KR7139480008,KOSPI,,60300,2,-1500,-2.43,62600,62900,60000,304171,18478649800,1680911885700,27875819,STK
652,457190,이수스페셜티케미컬,,14.22,,457190,KR7457190007,KOSPI,,38150,2,-100,-0.26,39100,40000,37950,660676,25732106200,1152445882000,30208280,STK
653,007660,이수페타시스,57.85,10.35,0.22,007660,KR7007660004,KOSPI,,45000,1,4750,11.8,43250,45350,42300,3866068,171408192650,2846088855000,63246419,STK
654,005950,이수화학,,1.32,,005950,KR7005950001,KOSPI,,8680,2,-210,-2.36,8900,8970,8680,157194,1382198370,197233374520,22722739,STK
655,015020,이스타코,,0.63,,015020,KR7015020001,KOSPI,,667,1,1,0.15,666,677,658,19936,13282218,28582017200,42851600,STK
656,093230,이아이디,,1.67,,093230,KR7093230001,KOSPI,,1392,0,0,0.0,0,0,0,0,0,354103029120,254384360,STK
657,074610,이엔플러스,16.61,2.18,,074610,KR7074610007,KOSPI,,1972,2,-63,-3.1,2070,2095,1970,737097,1476188219,143655532276,72847633,STK
658,102460,이연제약,143.59,1.1,1.01,102460,KR7102460003,KOSPI,,14300,1,110,0.78,14120,14460,14070,30405,432990290,265791397300,18586811,STK
659,084680,이월드,,1.08,,084680,KR7084680008,KOSPI,,1777,1,37,2.13,1750,1789,1749,249221,441442348,251989604961,141806193,STK
660,350520,이지스레지던스리츠,,,,350520,KR7350520003,KOSPI,,4030,1,20,0.5,4040,4040,3990,74057,297061300,114285226510,28358617,STK
661,334890,이지스밸류리츠,,,,334890,KR7334890001,KOSPI,,5320,2,-10,-0.19,5340,5340,5280,49748,263920660,273679255080,51443469,STK
662,000760,이화산업,,0.27,,000760,KR7000760009,KOSPI,,13380,2,-160,-1.18,13540,13600,13300,2315,31040580,37464000000,2800000,STK
663,014990,인디에프,,1.35,,014990,KR7014990006,KOSPI,,671,1,11,1.67,662,690,654,430584,288903082,50400819645,75112995,STK
664,101140,인바이오젠,15.83,0.6,,101140,KR7101140002,KOSPI,,9340,0,0,0.0,0,0,0,0,0,93812977440,10044216,STK
665,006490,인스코비,,4.43,,006490,KR7006490007,KOSPI,,1156,1,187,19.3,1188,1188,1044,2983020,3352232689,137990561688,119368998,STK
666,023800,인지컨트롤스,5.34,0.45,2.95,023800,KR7023800006,KOSPI,,6700,2,-120,-1.76,6830,6860,6680,32815,221010860,105921619900,15809197,STK
667,034590,인천도시가스,5.7,0.49,4.86,034590,KR7034590000,KOSPI,,25700,3,0,0.0,25500,25750,25450,3096,79219850,112431177800,4374754,STK
668,129260,인터지스,7.77,0.24,4.45,129260,KR7129260006,KOSPI,,2225,1,40,1.83,2235,2235,2200,112306,249018170,66189019650,29747874,STK
669,023810,인팩,7.84,0.6,2.45,023810,KR7023810005,KOSPI,,7450,1,60,0.81,7430,7700,7280,37353,278205150,74500000000,10000000,STK
670,249420,일동제약,,2.96,,249420,KR7249420001,KOSPI,,16420,1,550,3.47,15920,16500,15710,577601,9389585820,460786266420,28062501,STK
671,000230,일동홀딩스,,3.91,0.93,000230,KR7000230003,KOSPI,,9210,1,240,2.68,9010,9210,8820,74576,677140630,106287084000,11540400,STK
672,013360,일성건설,17.42,0.62,,013360,KR7013360003,KOSPI,,1418,2,-24,-1.66,1449,1449,1400,164727,233786875,76607279840,54024880,STK
673,003120,일성아이에스,,0.31,8.76,003120,KR7003120003,KOSPI,,17150,1,150,0.88,17030,17160,16980,2443,41799580,228095000000,13300000,STK
674,003200,일신방직,56.1,0.2,1.22,003200,KR7003200003,KOSPI,,8140,1,100,1.24,8100,8190,8080,60531,491540590,189499200000,23280000,STK
675,007110,일신석재,,1.79,,007110,KR7007110000,KOSPI,,1285,1,20,1.58,1280,1308,1265,2644388,3399960940,99531743850,77456610,STK
676,007570,일양약품,499.66,1.16,1.03,007570,KR7007570005,KOSPI,,14830,2,-270,-1.79,15230,15230,14740,71891,1071874340,283040397120,19085664,STK
677,007575,일양약품우,454.48,1.06,1.33,007575,KR7007571003,KOSPI,,13130,1,90,0.69,12980,13140,12980,486,6331440,5843900400,445080,STK
678,008500,일정실업,6.85,2.9,,008500,KR7008500001,KOSPI,,12290,1,420,3.54,11980,12300,11980,2209,26813940,14748000000,1200000,STK
679,081000,일진다이아,18.91,0.47,2.24,081000,KR7081000002,KOSPI,,13320,1,80,0.6,13390,13490,13170,16660,221193160,189183627000,14202975,STK
680,020760,일진디스플,,1.8,,020760,KR7020760005,KOSPI,,1107,2,-3,-0.27,1110,1124,1091,102700,113999841,57025711287,51513741,STK
681,103590,일진전기,22.48,2.34,0.86,103590,KR7103590006,KOSPI,,23850,1,450,1.92,24400,24600,23600,643131,15465533950,1137296551500,47685390,STK
682,271940,일진하이솔루스,1420.0,2.44,,271940,KR7271940009,KOSPI,,21350,2,-150,-0.7,21900,21900,21100,20319,433986300,775286606500,36313190,STK
683,015860,일진홀딩스,5.99,0.39,3.83,015860,KR7015860000,KOSPI,,3950,2,-10,-0.25,3975,4015,3925,43331,171493915,194922557850,49347483,STK
684,226320,잇츠한불,26.98,0.59,1.19,226320,KR7226320000,KOSPI,,12650,1,270,2.18,13000,13220,12510,51576,656990110,277405834750,21929315,STK
685,317400,자이에스앤디,15.51,0.42,3.2,317400,KR7317400000,KOSPI,,4750,1,145,3.15,4620,4750,4605,39549,184715085,184216970000,38782520,STK
686,033240,자화전자,174.79,1.09,,033240,KR7033240003,KOSPI,,20400,2,-50,-0.24,20800,20800,20200,63293,1298232100,451979748000,22155870,STK
687,000950,전방,,0.11,,000950,KR7000950006,KOSPI,,18910,2,-170,-0.89,19080,19470,18680,739,13924450,31768800000,1680000,STK
689,348950,제이알글로벌리츠,,,,348950,KR7348950007,KOSPI,,3710,2,-5,-0.13,3720,3735,3700,353313,1310069595,732264960000,197376000,STK
690,194370,제이에스코퍼레이션,4.24,0.66,5.71,194370,KR7194370003,KOSPI,,15710,1,710,4.73,15200,15950,15170,77660,1214475170,209502291710,13335601,STK
691,025620,제이준코스메틱,,0.63,,025620,KR7025620006,KOSPI,,5730,1,120,2.14,5990,5990,5620,24343,140120500,25698167580,4484846,STK
692,030000,제일기획,10.64,1.44,6.31,030000,KR7030000004,KOSPI,,17160,2,-120,-0.69,17450,17490,17090,344169,5942938360,1974107421000,115041225,STK
693,271980,제일약품,,1.48,0.32,271980,KR7271980005,KOSPI,,15540,2,-240,-1.52,15780,16000,15200,35879,557388520,228513710880,14704872,STK
694,001560,제일연마,7.82,0.58,3.58,001560,KR7001560002,KOSPI,,8350,2,-70,-0.83,8330,8440,8260,2590,21586840,82665000000,9900000,STK
695,002620,제일파마홀딩스,,0.45,0.54,002620,KR7002620003,KOSPI,,8960,1,30,0.34,8970,9040,8910,7850,70241330,143121260800,15973355,STK
696,006220,제주은행,50.1,0.53,1.04,006220,KR7006220008,KOSPI,,9410,1,10,0.11,9480,9520,9300,127178,1191669380,302331763340,32128774,STK
697,089590,제주항공,5.21,2.0,,089590,KR7089590004,KOSPI,,8690,1,40,0.46,8670,8730,8620,95996,832389860,700770159650,80640985,STK
698,004910,조광페인트,8.64,0.41,2.82,004910,KR7004910006,KOSPI,,7200,2,-500,-6.49,7810,7880,7180,156114,1155393550,92160000000,12800000,STK
699,004700,조광피혁,33.52,0.4,,004700,KR7004700001,KOSPI,,54800,1,400,0.74,53900,54900,51100,1770,93032900,364372762400,6649138,STK
700,001550,조비,,1.11,,001550,KR7001550003,KOSPI,,12170,1,370,3.14,11830,12170,11810,18395,219458710,63189548630,5192239,STK
701,462520,조선내화,6.48,0.95,,462520,KR7462520008,KOSPI,,17130,2,-150,-0.87,17200,17380,17130,8038,138126660,203079027840,11855168,STK
702,120030,조선선재,9.91,0.62,0.52,120030,KR7120030002,KOSPI,,94900,2,-100,-0.11,95300,95600,94800,834,79337900,119351079900,1257651,STK
703,018470,조일알미늄,75.39,1.13,,018470,KR7018470005,KOSPI,,1724,2,-33,-1.88,1760,1780,1724,407672,711664617,218313087004,126631721,STK
704,002600,조흥,8.64,0.68,3.47,002600,KR7002600005,KOSPI,,170000,1,100,0.06,173000,175000,169000,59,10153000,102000000000,600000,STK
705,185750,종근당,7.74,1.83,0.88,185750,KR7185750007,KOSPI,,119200,1,2500,2.14,117500,120200,116500,48964,5797255400,1570390864000,13174420,STK
706,063160,종근당바이오,,1.22,,063160,KR7063160006,KOSPI,,27600,1,550,2.03,27050,27650,26650,32999,897244500,151412551200,5485962,STK
707,001630,종근당홀딩스,6.11,0.45,2.63,001630,KR7001630003,KOSPI,,53100,2,-800,-1.48,53800,53900,53100,2486,132695800,266023619100,5009861,STK
708,109070,주성코퍼레이션,,9.01,,109070,KR7109070003,KOSPI,,4100,0,0,0.0,0,0,0,0,0,216521943000,52810230,STK
709,044380,주연테크,,0.72,,044380,KR7044380004,KOSPI,,385,2,-5,-1.28,390,400,380,62665,24249657,22791708940,59199244,STK
710,013890,지누스,,0.49,0.58,013890,KR7013890009,KOSPI,,15440,2,-320,-2.03,15760,15840,15320,66032,1020941390,320151549760,20735204,STK
711,013870,지엠비코리아,4.86,0.29,3.63,013870,KR7013870001,KOSPI,,4100,2,-40,-0.97,4140,4200,4100,16862,69795265,78196348000,19072280,STK
712,071320,지역난방공사,1.14,0.22,,071320,KR7071320006,KOSPI,,40850,2,-650,-1.57,41550,41850,40800,9193,379527550,472991692400,11578744,STK
713,088790,진도,5.97,0.21,2.83,088790,KR7088790001,KOSPI,,1804,2,-56,-3.01,1837,1851,1780,75227,135442590,22455730176,12447744,STK
714,003780,진양산업,8.64,1.44,3.83,003780,KR7003780004,KOSPI,,6640,1,160,2.47,6520,6800,6520,136378,909132660,86320000000,13000000,STK
715,010640,진양폴리,16.45,2.03,3.8,010640,KR7010640001,KOSPI,,6680,1,130,1.98,6600,6900,6560,85017,572106190,66800000000,10000000,STK
716,100250,진양홀딩스,22.79,0.48,6.36,100250,KR7100250000,KOSPI,,3180,2,-10,-0.31,3190,3190,3155,13653,43285865,177747028560,55895292,STK
717,051630,진양화학,,1.55,,051630,KR7051630002,KOSPI,,3270,2,-15,-0.46,3300,3305,3210,49213,160371395,51666000000,15800000,STK
718,272450,진에어,3.67,2.44,,272450,KR7272450008,KOSPI,,9840,1,160,1.65,9700,9850,9680,72157,705974210,513648000000,52200000,STK
719,011000,진원생명과학,,2.81,,011000,KR7011000007,KOSPI,,4080,1,235,6.11,3920,4225,3755,4893218,19822003635,326559262800,80039035,STK
720,002780,진흥기업,7.37,0.49,,002780,KR7002780005,KOSPI,,885,2,-1,-0.11,889,891,875,153129,134927450,128742494325,145471745,STK
721,002787,진흥기업2우B,104.58,6.94,,002787,KR7002782001,KOSPI,,12430,2,-50,-0.4,12490,12490,12430,1889,23480390,3664463440,294808,STK
722,002785,진흥기업우B,35.25,2.34,,002785,KR7002781003,KOSPI,,4300,3,0,0.0,4300,4300,4300,29,124700,3686037400,857218,STK
723,009310,참엔지니어링,,0.55,,009310,KR7009310004,KOSPI,,428,2,-1,-0.23,439,444,425,155838,67263015,36323255332,84867419,STK
724,000650,천일고속,,3.53,,000650,KR7000650002,KOSPI,,43200,2,-250,-0.58,43800,43900,43100,190,8281000,61742304000,1429220,STK
725,012600,청호ICT,,2.56,,012600,KR7012600003,KOSPI,,2490,0,0,0.0,0,0,0,0,0,116119947330,46634517,STK
726,033250,체시스,5.85,1.27,,033250,KR7033250002,KOSPI,,1365,2,-59,-4.14,1425,1428,1355,307931,422487820,43680000000,32000000,STK
727,035720,카카오,,1.61,0.17,035720,KR7035720002,KOSPI,,36550,2,-250,-0.68,37300,37350,36550,1170171,43105166400,16209626861650,443491843,STK
728,323410,카카오뱅크,28.14,1.66,0.7,323410,KR7323410001,KOSPI,,22000,1,300,1.38,22050,22300,21750,704267,15547993900,10492375014000,476926137,STK
729,377300,카카오페이,1081.82,1.7,,377300,KR7377300009,KOSPI,,23900,2,-200,-0.83,24250,24500,23800,208235,4996225750,3216993512100,134602239,STK
730,006380,카프로,,,,006380,KR7006380000,KOSPI,,3660,0,0,0.0,0,0,0,0,0,618539985360,168999996,STK
731,001620,케이비아이동국실업,4.98,0.35,,001620,KR7001620004,KOSPI,,621,1,15,2.48,617,624,613,132878,82300762,69112972251,111293031,STK
732,029460,케이씨,5.76,0.31,1.29,029460,KR7029460003,KOSPI,,19940,2,-1410,-6.6,21000,21200,19540,176782,3533766520,270267637360,13554044,STK
733,281820,케이씨텍,21.2,1.8,0.44,281820,KR7281820001,KOSPI,,39450,1,3100,8.53,37150,39650,37150,336340,13003455800,822988384200,20861556,STK
734,381970,케이카,19.85,2.71,5.78,381970,KR7381970003,KOSPI,,13100,1,60,0.46,13040,13140,12940,27295,356556350,631185156300,48182073,STK
735,145270,케이탑리츠,,,,145270,KR7145270005,KOSPI,,1035,2,-1,-0.1,1034,1035,1029,36342,37479248,49742901090,48060774,STK
736,417310,코람코더원리츠,,,,417310,KR7417310000,KOSPI,,5220,1,10,0.19,5210,5230,5170,28033,145980210,210888000000,40400000,STK
737,357120,코람코라이프인프라리츠,,,,357120,KR7357120005,KOSPI,,4890,1,25,0.51,4855,4890,4845,102291,498186850,432933577860,88534474,STK
738,007815,코리아써우,,0.4,,007815,KR7007811003,KOSPI,,6280,2,-110,-1.72,6480,6480,6250,636,4004930,18618253200,2964690,STK
739,007810,코리아써키트,,0.78,,007810,KR7007810005,KOSPI,,11800,1,40,0.34,12100,12100,11740,106970,1267126430,278724861800,23620751,STK
740,00781K,코리아써키트2우B,,0.4,,00781K,KR700781K015,KOSPI,,6130,2,-150,-2.39,6290,6290,6050,1471,8953470,4804074870,783699,STK
741,003690,코리안리,6.49,0.42,6.04,003690,KR7003690005,KOSPI,,8480,2,-110,-1.28,8560,8630,8390,191198,1622422950,1402316620480,165367526,STK
742,192820,코스맥스,20.3,3.65,0.4,192820,KR7192820009,KOSPI,,125600,1,1300,1.05,126300,128800,123800,265695,33478479100,1425498330400,11349509,STK
743,044820,코스맥스비티아이,7.62,0.37,3.91,044820,KR7044820009,KOSPI,,9170,1,10,0.11,9600,9600,9060,2260,20685200,88067955570,9603921,STK
744,005070,코스모신소재,124.8,7.11,,005070,KR7005070008,KOSPI,,114700,1,200,0.17,117700,118200,114000,83070,9617011800,3728983713200,32510756,STK
745,005420,코스모화학,,2.53,,005420,KR7005420005,KOSPI,,19360,1,20,0.1,19700,19900,19290,134720,2632384300,743583294080,38408228,STK
746,071950,코아스,,3.49,,071950,KR7071950000,KOSPI,,1079,2,-61,-5.35,1140,1170,1035,1253827,1351408737,35506878511,32907209,STK
747,002020,코오롱,,0.19,3.61,002020,KR7002020006,KOSPI,,15100,1,60,0.4,15080,15210,15040,12098,182502530,190659032600,12626426,STK
748,138490,코오롱ENP,7.33,0.86,2.48,138490,KR7138490008,KOSPI,,6500,1,20,0.31,6540,6580,6450,31042,201900080,247000000000,38000000,STK
749,003070,코오롱글로벌,,0.36,4.02,003070,KR7003070000,KOSPI,,9870,1,30,0.3,9920,9980,9800,23635,233847450,186865877310,18932713,STK
750,003075,코오롱글로벌우,,0.56,2.94,003075,KR7003071008,KOSPI,,15130,2,-350,-2.26,15360,15360,15120,3738,56883080,11207350810,740737,STK
751,450140,코오롱모빌리티그룹,54.67,0.88,1.59,450140,KR7450140009,KOSPI,,2470,2,-35,-1.4,2505,2530,2455,60803,150860180,155059807500,62777250,STK
752,45014K,코오롱모빌리티그룹우,95.98,1.54,1.02,45014K,KR745014K018,KOSPI,,4680,1,80,1.74,4695,4695,4610,60,279650,11494641600,2456120,STK
753,002025,코오롱우,,0.17,4.54,002025,KR7002021004,KOSPI,,12990,2,-160,-1.22,13050,13490,12920,1824,23817480,13982306100,1076390,STK
754,120110,코오롱인더,29.59,0.37,3.75,120110,KR7120110002,KOSPI,,35350,3,0,0.0,35750,36100,35350,52820,1880391250,972799866850,27519091,STK
755,120115,코오롱인더우,18.7,0.23,6.16,120115,KR7120111000,KOSPI,,22100,1,200,0.91,22100,22400,21850,955,21107300,61169706000,2767860,STK
756,021240,코웨이,9.46,1.64,2.22,021240,KR7021240007,KOSPI,,61000,1,800,1.33,61700,62800,60700,137316,8465326200,4501776759000,73799619,STK
757,036420,콘텐트리중앙,,3.4,,036420,KR7036420008,KOSPI,,9050,2,-140,-1.52,9200,9270,8950,36843,335130350,174323887400,19262308,STK
758,024720,콜마홀딩스,,0.47,2.25,024720,KR7024720005,KOSPI,,8030,1,170,2.16,8010,8130,7960,83845,673607160,275398959770,34296259,STK
759,031820,콤텍시스템,4.38,0.43,,031820,KR7031820004,KOSPI,,601,1,5,0.84,599,605,591,166541,99567407,72751931066,121051466,STK
760,192400,쿠쿠홀딩스,6.45,0.64,4.98,192400,KR7192400000,KOSPI,,21850,1,150,0.69,21800,21950,21200,30232,653151950,777033742250,35562185,STK
761,284740,쿠쿠홈시스,4.19,0.57,3.86,284740,KR7284740008,KOSPI,,20900,2,-50,-0.24,20950,21000,20700,40687,847495450,468940197000,22437330,STK
762,264900,크라운제과,4.95,0.55,2.81,264900,KR7264900002,KOSPI,,8960,2,-120,-1.32,9080,9140,8920,22724,204322410,112213696000,12523850,STK
763,26490K,크라운제과우,5.55,0.61,2.52,26490K,KR726490K013,KOSPI,,10090,2,-60,-0.59,10190,10190,9990,1651,16553230,7805220400,773560,STK
764,005740,크라운해태홀딩스,3.8,0.28,1.64,005740,KR7005740006,KOSPI,,6070,2,-90,-1.46,6170,6210,6060,34869,213302720,90123396290,14847347,STK
765,005745,크라운해태홀딩스우,5.81,0.42,1.13,005745,KR7005741004,KOSPI,,9190,1,20,0.22,9250,9300,9180,1574,14475480,5520671940,600726,STK
766,259960,크래프톤,23.79,2.59,,259960,KR7259960003,KOSPI,,324500,2,-7000,-2.11,334500,335000,322500,161699,52837755000,15540435773500,47890403,STK
767,020120,키다리스튜디오,,0.64,,020120,KR7020120002,KOSPI,,3560,2,-55,-1.52,3740,3740,3505,59457,210950790,131947006960,37063766,STK
768,039490,키움증권,10.16,0.72,2.2,039490,KR7039490008,KOSPI,,134000,1,6500,5.1,131500,135700,130500,74849,10033993500,3420578604000,25526706,STK
769,014580,태경비케이,5.7,0.68,2.67,014580,KR7014580005,KOSPI,,4820,1,130,2.77,4800,4880,4745,127288,614171665,132950542000,27583100,STK
