Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
115500,KR7115500001,케이씨에스,KOSDAQ,중견기업부,5700,2,-100,-1.72,5800,5890,5690,23598,135230770,68400000000,12000000,KSQ
140430,KR7140430000,카티스,KOSDAQ,벤처기업부,3800,2,-40,-1.04,3960,3960,3800,189976,734689670,68107198600,17922947,KSQ
222040,KR7222040008,코스맥스엔비티,KOSDAQ,중견기업부,3300,3,0,0.0,3305,3365,3250,16523,54535495,68072400000,20628000,KSQ
246960,KR7246960009,SCL사이언스,KOSDAQ,기술성장기업부,9330,2,-50,-0.53,9300,9350,9230,3184,29546210,67954131330,7283401,KSQ
046120,KR7046120002,오르비텍,KOSDAQ,중견기업부,2475,1,5,0.2,2470,2505,2440,118230,291861825,67937477850,27449486,KSQ
277070,KR7277070009,린드먼아시아,KOSDAQ,중견기업부,4955,1,85,1.75,4870,4965,4860,16036,79002070,67843860000,13692000,KSQ
246720,KR7246720007,아스타,KOSDAQ,벤처기업부,5070,2,-30,-0.59,5100,5280,5000,18078,90996510,67787421000,13370300,KSQ
097780,KR7097780001,에코볼트,KOSDAQ,중견기업부,1000,2,-4,-0.4,1004,1023,992,77621,77650470,67730338000,67730338,KSQ
094840,KR7094840006,슈프리마에이치큐,KOSDAQ,벤처기업부,6460,1,80,1.25,6440,6500,6370,14526,93663310,67648086400,10471840,KSQ
223310,KR7223310004,딥마인드,KOSDAQ,중견기업부,2950,2,-80,-2.64,3010,3100,2940,22557,67307030,67376156250,22839375,KSQ
263700,KR7263700007,케어랩스,KOSDAQ,중견기업부,3470,1,45,1.31,3430,3505,3420,30820,106966250,67367274000,19414200,KSQ
254120,KR7254120009,자비스,KOSDAQ,기술성장기업부,2185,1,155,7.64,2080,2240,2050,579808,1253175005,67198079950,30754270,KSQ
417970,KR7417970001,모델솔루션,KOSDAQ,중견기업부,10500,1,400,3.96,10210,10500,10080,19757,203054270,67165350000,6396700,KSQ
236810,KR7236810008,엔비티,KOSDAQ,기술성장기업부,3955,2,-75,-1.86,4055,4075,3900,131127,519027060,67137809830,16975426,KSQ
950110,KR8392070007,SBI핀테크솔루션즈,KOSDAQ,외국기업(소속부없음),2790,2,-10,-0.36,2810,2880,2765,30032,83847150,67106586600,24052540,KSQ
189690,KR7189690001,포시에스,KOSDAQ,벤처기업부,2455,2,-35,-1.41,2480,2505,2445,28600,70575640,67075433895,27321969,KSQ
068330,KR7068330000,일신바이오,KOSDAQ,중견기업부,1515,1,44,2.99,1460,1540,1460,870861,1306542738,66987452100,44216140,KSQ
024740,KR7024740003,한일단조,KOSDAQ,중견기업부,2120,2,-105,-4.72,2190,2200,2105,549301,1171701865,66848997520,31532546,KSQ
413640,KR7413640004,비아이매트릭스,KOSDAQ,벤처기업부,9260,2,-170,-1.8,9440,9600,9210,19110,178415480,66736264400,7206940,KSQ
052220,KR7052220001,iMBC,KOSDAQ,중견기업부,2900,2,-5,-0.17,2940,2950,2895,137832,402196060,66700000000,23000000,KSQ
246250,KR7246250005,에스엘에스바이오,KOSDAQ,기술성장기업부,4345,1,95,2.24,4285,4555,4200,855246,3741438440,66687955070,15348206,KSQ
038870,KR7038870002,에코바이오,KOSDAQ,중견기업부,4750,1,380,8.7,4400,4775,4310,234919,1085172825,66571007750,14014949,KSQ
265740,KR7265740001,엔에프씨,KOSDAQ,중견기업부,7450,1,60,0.81,7530,7580,7350,35244,263242760,66541910000,8931800,KSQ
066670,KR7066670001,디티씨,KOSDAQ,우량기업부,3545,2,-40,-1.12,3590,3650,3500,94343,335039875,66262849310,18691918,KSQ
331920,KR7331920009,셀레믹스,KOSDAQ,기술성장기업부,8110,2,-670,-7.63,8150,10400,7710,11874616,109800868930,66211240280,8164148,KSQ
171010,KR7171010002,램테크놀러지,KOSDAQ,벤처기업부,4630,1,100,2.21,4635,4750,4570,88156,409454425,66203221760,14298752,KSQ
051490,KR7051490001,나라엠앤디,KOSDAQ,우량기업부,4660,2,-55,-1.17,4705,4745,4640,48709,227914575,66172000000,14200000,KSQ
115310,KR7115310005,인포바인,KOSDAQ,벤처기업부,20650,3,0,0.0,20450,20700,20350,10457,214476500,65933033950,3192883,KSQ
290740,KR7290740000,액트로,KOSDAQ,벤처기업부,6540,2,-70,-1.06,6670,6670,6430,24614,159704880,65825171940,10065011,KSQ
064520,KR7064520000,테크엘,KOSDAQ,중견기업부,2945,2,-50,-1.67,3010,3010,2900,22866,66985930,65823877590,22351062,KSQ
037370,KR7037370004,EG,KOSDAQ,중견기업부,7630,1,150,2.01,7530,7700,7450,30127,227964820,65808536360,8624972,KSQ
021880,KR7021880000,메이슨캐피탈,KOSDAQ,중견기업부,432,1,3,0.7,429,486,406,14759749,6577627983,65743664256,152184408,KSQ
217500,KR7217500008,러셀,KOSDAQ,벤처기업부,2065,1,5,0.24,2070,2085,2050,28570,59048355,65691780000,31812000,KSQ
306040,KR7306040007,에스제이그룹,KOSDAQ,우량기업부,6640,1,140,2.15,6500,6700,6480,34601,229063570,65509097920,9865828,KSQ
109670,KR7109670000,씨싸이트,KOSDAQ,중견기업부,11220,2,-70,-0.62,11510,11700,11120,66529,759617510,65486674440,5836602,KSQ
018680,KR7018680009,서울제약,KOSDAQ,벤처기업부,5600,2,-10,-0.18,5620,6050,5410,2510670,14277984370,65292186400,11659319,KSQ
015710,KR7015710007,코콤,KOSDAQ,중견기업부,3720,3,0,0.0,3725,3725,3675,11272,41705445,65213460000,17530500,KSQ
083550,KR7083550004,케이엠,KOSDAQ,우량기업부,5270,1,565,12.01,4920,5490,4750,7700502,40107082195,65212171020,12374226,KSQ
336060,KR7336060009,웨이버스,KOSDAQ,벤처기업부,1353,1,5,0.37,1384,1384,1341,487650,659329704,65153985600,48155200,KSQ
054540,KR7054540000,삼영엠텍,KOSDAQ,중견기업부,5010,2,-330,-6.18,5180,5220,4885,675347,3375015610,65130000000,13000000,KSQ
214870,KR7214870008,뉴지랩파마,KOSDAQ,투자주의환기종목(소속부없음),6920,0,0,0.0,0,0,0,0,0,64765809320,9359221,KSQ
203690,KR7203690003,스피어파워,KOSDAQ,벤처기업부,5060,2,-440,-8.0,5510,5770,4960,74879,389785300,64755091940,12797449,KSQ
044960,KR7044960003,이글벳,KOSDAQ,중견기업부,5120,2,-40,-0.78,5160,5170,5080,44179,226915280,64726440960,12641883,KSQ
023770,KR7023770001,플레이위드,KOSDAQ,중견기업부,7380,1,70,0.96,7310,7390,6710,141230,994416260,64699131600,8766820,KSQ
363260,KR7363260001,모비데이즈,KOSDAQ,벤처기업부,2010,2,-75,-3.6,2065,2095,1996,180350,365958391,64649175690,32163769,KSQ
033320,KR7033320003,제이씨현시스템,KOSDAQ,우량기업부,3380,2,-30,-0.88,3410,3440,3360,65058,220206085,64606780160,19114432,KSQ
032790,KR7032790008,엠젠솔루션,KOSDAQ,벤처기업부,1507,1,11,0.74,1498,1562,1495,320949,492179717,64497839824,42798832,KSQ
017650,KR7017650003,대림제지,KOSDAQ,우량기업부,7160,2,-320,-4.28,7480,7480,7130,9877,71417450,64440000000,9000000,KSQ
089790,KR7089790000,제이티,KOSDAQ,벤처기업부,6230,1,80,1.3,6190,6390,6160,73933,460869050,64265645990,10315513,KSQ
323350,KR7323350009,다원넥스뷰,KOSDAQ,기술성장기업부,8450,2,-50,-0.59,8510,8510,8280,43129,360095390,64187137950,7596111,KSQ
039830,KR7039830005,오로라,KOSDAQ,우량기업부,5960,2,-90,-1.49,6040,6040,5920,18435,109624980,64146824400,10762890,KSQ
127120,KR7127120004,디엔에이링크,KOSDAQ,벤처기업부,3360,2,-105,-3.03,3465,3470,3225,104459,350661575,64132978560,19087196,KSQ
053350,KR7053350005,이니텍,KOSDAQ,중견기업부,3230,2,-35,-1.07,3360,3360,3120,9490,30774175,63924658680,19790916,KSQ
060850,KR7060850005,영림원소프트랩,KOSDAQ,벤처기업부,7860,2,-60,-0.76,7930,7930,7840,4252,33610280,63909660000,8131000,KSQ
063440,KR7063440002,SM Life Design,KOSDAQ,중견기업부,1388,2,-7,-0.5,1430,1430,1381,35346,49291066,63888465752,46029154,KSQ
239610,KR7239610009,에이치엘사이언스,KOSDAQ,우량기업부,11830,2,-250,-2.07,12080,12300,11820,6432,77062180,63788720450,5392115,KSQ
168330,KR7168330009,내츄럴엔도텍,KOSDAQ,벤처기업부,2005,2,-20,-0.99,1990,2050,1990,19914,39944610,63668574500,31754900,KSQ
163730,KR7163730005,핑거,KOSDAQ,벤처기업부,6790,2,-40,-0.59,6840,6880,6710,12624,85333400,63558528320,9360608,KSQ
378800,KR7378800007,샤페론,KOSDAQ,기술성장기업부,2105,2,-90,-4.1,2165,2205,2080,1550889,3293036415,63451080255,30143031,KSQ
220180,KR7220180004,핸디소프트,KOSDAQ,벤처기업부,3265,1,5,0.15,3245,3265,3180,16579,53428780,63367120000,19408000,KSQ
010240,KR7010240000,흥국,KOSDAQ,우량기업부,5140,1,40,0.78,5100,5150,5070,4332,22108320,63338657440,12322696,KSQ
450520,KR7450520002,인스웨이브시스템즈,KOSDAQ,벤처기업부,4305,2,-150,-3.37,4425,4510,4305,134563,588904955,63303208290,14704578,KSQ
219750,KR7219750007,한국비티비,KOSDAQ,관리종목(소속부없음),967,0,0,0.0,0,0,0,0,0,63267797795,65426885,KSQ
039020,KR7039020003,이건홀딩스,KOSDAQ,중견기업부,2800,1,100,3.7,2700,2840,2660,106042,288007995,63237185200,22584709,KSQ
038010,KR7038010005,제일테크노스,KOSDAQ,우량기업부,7010,2,-150,-2.09,7190,7230,6990,65224,459799440,63090000000,9000000,KSQ
004780,KR7004780003,대륙제관,KOSDAQ,우량기업부,3965,1,25,0.63,3950,3990,3945,13614,53927965,63056184035,15903199,KSQ
046390,KR7046390001,삼화네트웍스,KOSDAQ,중견기업부,1450,2,-62,-4.1,1512,1530,1450,204343,300642000,62600752850,43172933,KSQ
073640,KR7073640005,테라사이언스,KOSDAQ,관리종목(소속부없음),654,0,0,0.0,0,0,0,0,0,62514162216,95587404,KSQ
053270,KR7053270005,구영테크,KOSDAQ,우량기업부,2275,1,15,0.66,2265,2290,2225,94171,212439005,62358671375,27410405,KSQ
036170,KR7036170009,클라우드에어,KOSDAQ,중견기업부,1016,2,-5,-0.49,1025,1040,1000,140076,142577944,62347476016,61365626,KSQ
067170,KR7067170001,오텍,KOSDAQ,중견기업부,4050,3,0,0.0,4050,4085,3965,27793,112262090,62336000250,15391605,KSQ
001840,KR7001840008,이화공영,KOSDAQ,중견기업부,3140,2,-145,-4.41,3280,3280,3125,553655,1772943785,62190086400,19805760,KSQ
122350,KR7122350002,삼기,KOSDAQ,중견기업부,1622,1,15,0.93,1600,1742,1595,523639,873187509,62186552216,38339428,KSQ
355390,KR7355390006,크라우드웍스,KOSDAQ,기술성장기업부,14970,2,-540,-3.48,15620,15630,14780,33770,508574920,62156937000,4152100,KSQ
087600,KR7087600003,픽셀플러스,KOSDAQ,벤처기업부,7590,1,90,1.2,7510,7680,7500,11740,88937440,61984175220,8166558,KSQ
039420,KR7039420005,케이엘넷,KOSDAQ,중견기업부,2565,1,30,1.18,2535,2580,2530,18827,48101005,61956882450,24154730,KSQ
072470,KR7072470008,우리산업홀딩스,KOSDAQ,중견기업부,3280,1,30,0.92,3270,3305,3235,15792,51653830,61950478480,18887341,KSQ
227610,KR7227610003,아우딘퓨쳐스,KOSDAQ,중견기업부,1761,1,55,3.22,1742,1775,1709,175589,306228355,61941755634,35174194,KSQ
019540,KR7019540004,일지테크,KOSDAQ,우량기업부,4580,3,0,0.0,4650,4725,4495,69071,316837870,61891830000,13513500,KSQ
347770,KR7347770000,핌스,KOSDAQ,중견기업부,2700,3,0,0.0,2700,2750,2630,60263,161041480,61714013400,22857042,KSQ
242040,KR7242040004,나무기술,KOSDAQ,기술성장기업부,1777,2,-11,-0.62,1800,1800,1760,55076,97703331,61495331128,34606264,KSQ
123570,KR7123570004,이엠넷,KOSDAQ,중견기업부,2760,1,20,0.73,2740,2770,2725,43450,119322180,61481975280,22276078,KSQ
070300,KR7070300009,엑스큐어,KOSDAQ,벤처기업부,8340,2,-160,-1.88,8350,8800,8100,111428,941878100,61433057160,7366074,KSQ
290090,KR7290090000,트윔,KOSDAQ,벤처기업부,8260,1,10,0.12,8250,8490,8240,5311,44364160,61357493680,7428268,KSQ
057030,KR7057030009,YBM넷,KOSDAQ,중견기업부,3760,1,115,3.16,3695,3760,3620,137627,508169550,61335740720,16312697,KSQ
417840,KR7417840006,저스템,KOSDAQ,벤처기업부,8450,1,320,3.94,8240,9060,8240,165181,1405838910,61255528750,7249175,KSQ
092300,KR7092300003,현우산업,KOSDAQ,우량기업부,3275,1,20,0.61,3260,3310,3250,81945,268073355,61153472400,18672816,KSQ
084180,KR7084180009,수성웹툰,KOSDAQ,중견기업부,519,2,-6,-1.14,525,530,519,69745,36509426,60967175487,117470473,KSQ
314140,KR7314140005,알피바이오,KOSDAQ,중견기업부,7030,2,-70,-0.99,7110,7150,6960,6485,45543810,60924517830,8666361,KSQ
100030,KR7100030006,인지소프트,KOSDAQ,중견기업부,18550,1,120,0.65,18500,18770,18450,2007,37273250,60912894700,3283714,KSQ
277410,KR7277410007,인산가,KOSDAQ,벤처기업부,1587,2,-29,-1.79,1629,1629,1572,133880,212621425,60872224143,38356789,KSQ
033130,KR7033130006,디지틀조선,KOSDAQ,중견기업부,1639,1,9,0.55,1625,1670,1615,58596,95577045,60831922613,37115267,KSQ
226360,KR7226360006,KH 건설,KOSDAQ,투자주의환기종목(소속부없음),2555,0,0,0.0,0,0,0,0,0,60698450260,23756732,KSQ
066910,KR7066910001,손오공,KOSDAQ,중견기업부,1796,1,52,2.98,1750,1799,1680,227699,393573551,60676529164,33784259,KSQ
052670,KR7052670007,제일바이오,KOSDAQ,관리종목(소속부없음),2080,0,0,0.0,0,0,0,0,0,60588453120,29129064,KSQ
014970,KR7014970008,삼륭물산,KOSDAQ,중견기업부,4000,1,105,2.7,3895,4000,3885,3797,14915295,60500000000,15125000,KSQ
008370,KR7008370009,원풍,KOSDAQ,우량기업부,5040,2,-110,-2.14,5120,5200,5000,65651,332205440,60480000000,12000000,KSQ
013810,KR7013810007,스페코,KOSDAQ,중견기업부,4120,2,-475,-10.34,4325,4350,4055,2566244,10676389830,60380536400,14655470,KSQ
219420,KR7219420007,링크제니시스,KOSDAQ,기술성장기업부,5260,2,-60,-1.13,5370,5430,5250,20425,108421650,60329606820,11469507,KSQ
024950,KR7024950008,삼천리자전거,KOSDAQ,중견기업부,4540,3,0,0.0,4545,4595,4510,15041,68226605,60262039580,13273577,KSQ
049080,KR7049080005,기가레인,KOSDAQ,벤처기업부,708,1,8,1.14,706,712,700,140790,99394611,60097409676,84883347,KSQ
019990,KR7019990001,에너토크,KOSDAQ,중견기업부,6150,2,-30,-0.49,6290,6290,6150,36220,224290640,59999941200,9756088,KSQ
101240,KR7101240000,씨큐브,KOSDAQ,벤처기업부,5800,1,190,3.39,5670,5840,5650,252118,1447824380,59977492600,10340947,KSQ
198080,KR7198080004,엔피디,KOSDAQ,중견기업부,2780,2,-345,-11.04,3100,3250,2780,4609823,13792301780,59867814300,21535185,KSQ
227950,KR7227950003,엔투텍,KOSDAQ,중견기업부,578,2,-9,-1.53,588,591,574,99517,57714570,59866656340,103575530,KSQ
068050,KR7068050004,팬엔터테인먼트,KOSDAQ,우량기업부,2160,3,0,0.0,2165,2180,2110,30359,65078295,59819204160,27694076,KSQ
039290,KR7039290002,인포뱅크,KOSDAQ,우량기업부,6880,2,-140,-1.99,7050,7100,6840,14529,100827340,59814568640,8693978,KSQ
049630,KR7049630007,재영솔루텍,KOSDAQ,중견기업부,715,1,17,2.44,718,724,700,1246650,886037235,59807964645,83647503,KSQ
256150,KR7256150004,한독크린텍,KOSDAQ,벤처기업부,7100,2,-60,-0.84,7160,7160,7060,7827,55654780,59604500000,8395000,KSQ
007720,KR7007720006,대명소노시즌,KOSDAQ,중견기업부,591,2,-3,-0.51,595,609,590,533442,319377089,59573065950,100800450,KSQ
301300,KR7301300000,바이브컴퍼니,KOSDAQ,기술성장기업부,4805,2,-110,-2.24,4915,4915,4730,51766,248081190,59557307105,12394861,KSQ
056730,KR7056730005,CNT85,KOSDAQ,중견기업부,802,1,17,2.17,809,809,785,11167,8910241,59437171172,74111186,KSQ
276730,KR7276730009,제주맥주,KOSDAQ,기술성장기업부,1000,0,0,0.0,0,0,0,0,0,59433025000,59433025,KSQ
214270,KR7214270001,FSN,KOSDAQ,중견기업부,1787,2,-7,-0.39,1794,1820,1770,156385,279821898,59418577381,33250463,KSQ
376290,KR7376290003,씨유테크,KOSDAQ,중견기업부,3365,2,-45,-1.32,3425,3450,3360,28952,98205885,59417487500,17657500,KSQ
303030,KR7303030001,지니틱스,KOSDAQ,벤처기업부,1660,1,3,0.18,1655,1689,1655,68921,114802192,59337808880,35745668,KSQ
033560,KR7033560004,블루콤,KOSDAQ,중견기업부,3470,1,30,0.87,3425,3535,3385,48969,170395690,59337000000,17100000,KSQ
007680,KR7007680002,대원,KOSDAQ,벤처기업부,4400,1,30,0.69,4370,4495,4345,4355,19007470,59164485600,13446474,KSQ
016100,KR7016100000,리더스코스메틱,KOSDAQ,중견기업부,3095,1,95,3.17,3090,3165,3045,47844,148110165,59117266930,19100894,KSQ
291650,KR7291650000,압타머사이언스,KOSDAQ,기술성장기업부,3480,1,70,2.05,3440,3545,3305,352953,1224782685,59091276960,16980252,KSQ
406820,KR7406820001,뷰티스킨,KOSDAQ,중견기업부,16710,1,710,4.44,17210,18400,16410,136351,2333407150,59053808400,3534040,KSQ
014190,KR7014190003,원익큐브,KOSDAQ,우량기업부,1658,3,0,0.0,1667,1692,1650,75616,125432931,58693044148,35399906,KSQ
122690,KR7122690001,서진오토모티브,KOSDAQ,우량기업부,2685,1,25,0.94,2690,2700,2620,51764,138227300,58652240850,21844410,KSQ
347860,KR7347860009,알체라,KOSDAQ,투자주의환기종목(소속부없음),2660,2,-150,-5.34,2660,2775,2645,342278,923910950,58572316880,22019668,KSQ
170790,KR7170790000,파이오링크,KOSDAQ,우량기업부,8540,2,-140,-1.61,8730,8770,8540,13667,118166390,58553058200,6856330,KSQ
440290,KR7440290005,HB인베스트먼트,KOSDAQ,중견기업부,2155,2,-20,-0.92,2180,2180,2150,43682,94478945,58415606550,27107010,KSQ
099520,KR7099520009,DGI,KOSDAQ,관리종목(소속부없음),1284,0,0,0.0,0,0,0,0,0,58141862016,45281824,KSQ
014570,KR7014570006,고려제약,KOSDAQ,우량기업부,5270,1,20,0.38,5260,5320,5250,17788,93866810,57970000000,11000000,KSQ
067920,KR7067920009,이글루,KOSDAQ,우량기업부,5270,1,10,0.19,5270,5330,5230,11412,60102230,57949547130,10996119,KSQ
204020,KR7204020002,그리티,KOSDAQ,벤처기업부,2875,1,25,0.88,2885,2895,2845,70190,201536040,57923861250,20147430,KSQ
089530,KR7089530000,에이티세미콘,KOSDAQ,관리종목(소속부없음),600,0,0,0.0,0,0,0,0,0,57896956200,96494927,KSQ
049120,KR7049120009,파인디앤씨,KOSDAQ,벤처기업부,1330,2,-4,-0.3,1330,1340,1295,8536,11323652,57877613990,43517003,KSQ
097870,KR7097870000,효성오앤비,KOSDAQ,중견기업부,6810,1,30,0.44,6800,6890,6770,31633,215903830,57816900000,8490000,KSQ
303530,KR7303530000,이노뎁,KOSDAQ,벤처기업부,7870,1,10,0.13,7870,7930,7750,9613,75355380,57760283130,7339299,KSQ
053290,KR7053290003,NE능률,KOSDAQ,우량기업부,3495,1,240,7.37,3315,3520,3230,174066,590029575,57759442965,16526307,KSQ
042040,KR7042040006,케이피엠테크,KOSDAQ,중견기업부,331,1,10,3.12,321,344,320,900079,299558887,57746563527,174460917,KSQ
052900,KR7052900008,KX하이텍,KOSDAQ,우량기업부,1045,1,48,4.81,1015,1055,1007,495413,509543510,57587355265,55107517,KSQ
245620,KR7245620000,EDGC,KOSDAQ,관리종목(소속부없음),415,0,0,0.0,0,0,0,0,0,57474989665,138493951,KSQ
096350,KR7096350004,대창솔루션,KOSDAQ,벤처기업부,350,2,-8,-2.23,363,363,343,538526,187662635,57316353150,163761009,KSQ
083660,KR7083660001,CSA 코스믹,KOSDAQ,중견기업부,935,1,5,0.54,940,940,923,35924,33514651,57266114235,61247181,KSQ
062860,KR7062860002,티엘아이,KOSDAQ,관리종목(소속부없음),5800,0,0,0.0,0,0,0,0,0,57261776000,9872720,KSQ
006050,KR7006050009,국영지앤엠,KOSDAQ,중견기업부,1640,1,65,4.13,1592,1785,1592,8213027,13875547983,57228198520,34895243,KSQ
016600,KR7016600009,큐캐피탈,KOSDAQ,중견기업부,321,2,-3,-0.93,324,329,320,792662,255318017,57217322952,178247112,KSQ
066900,KR7066900002,디에이피,KOSDAQ,우량기업부,2515,2,-5,-0.2,2520,2520,2445,19493,48140760,57202425045,22744503,KSQ
307280,KR7307280008,원바이오젠,KOSDAQ,중견기업부,1546,1,21,1.38,1525,1546,1516,65396,99855624,57138634098,36959013,KSQ
133750,KR7133750000,메가엠디,KOSDAQ,중견기업부,2440,1,230,10.41,2220,2440,2220,2036351,4772491090,57113267880,23407077,KSQ
100590,KR7100590009,머큐리,KOSDAQ,우량기업부,3600,1,30,0.84,3575,3650,3490,13477,48379490,56988082800,15830023,KSQ
318020,KR7318020005,포인트모바일,KOSDAQ,중견기업부,4500,2,-80,-1.75,4580,4600,4455,26405,119035680,56980224000,12662272,KSQ
032680,KR7032680001,소프트센,KOSDAQ,중견기업부,539,1,10,1.89,540,542,532,553342,297324794,56913421796,105590764,KSQ
004590,KR7004590006,한국가구,KOSDAQ,우량기업부,3790,1,70,1.88,3725,3840,3725,42567,160922720,56850000000,15000000,KSQ
290380,KR7290380005,대유,KOSDAQ,관리종목(소속부없음),2300,0,0,0.0,0,0,0,0,0,56841307600,24713612,KSQ
037230,KR7037230000,한국팩키지,KOSDAQ,중견기업부,1905,1,14,0.74,1891,1925,1888,17578,33661554,56769622935,29800327,KSQ
053620,KR7053620001,태양,KOSDAQ,관리종목(소속부없음),6580,2,-50,-0.75,6600,6630,6490,7218,47210690,56588000000,8600000,KSQ
196450,KR7196450001,코아시아씨엠,KOSDAQ,중견기업부,1246,1,1,0.08,1250,1276,1239,44365,55558565,56468199172,45319582,KSQ
373110,KR7373110006,엑셀세라퓨틱스,KOSDAQ,기술성장기업부,5160,2,-320,-5.84,5540,5610,5150,695853,3685958360,56339263920,10918462,KSQ
022220,KR7022220008,TKG애강,KOSDAQ,우량기업부,1087,2,-8,-0.73,1095,1095,1081,49718,53991363,56300707373,51794579,KSQ
129890,KR7129890000,앱코,KOSDAQ,벤처기업부,1110,2,-29,-2.55,1140,1164,1100,324700,361515559,56214185100,50643410,KSQ
